Conflict,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11
1_6727_7881,0.0,0.3979765772819519,0.0,0.3574438691139221,0.021442752331495285,0.0,0.0,0.0,0.22176037728786469,0.0,0.0,0.0
1_6727_7891,0.0,0.0,0.0,0.13964354991912842,0.25597116351127625,0.0,0.0,0.0,0.602514922618866,0.0,0.0,0.0
1_6727_7896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931761622428894,0.0,0.0,0.0
1_6727_7901,0.0,0.18672455847263336,0.0,0.0,0.8070719242095947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_6730_7838,0.11362301558256149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10822264105081558,0.0,0.773187518119812
2_6730_7847,0.3267545998096466,0.0,0.0266418419778347,0.0,0.0,0.0,0.0,0.20982877910137177,0.0,0.0813460499048233,0.13382117450237274,0.22018305957317352
2_6730_7855,0.0,0.0,0.0,0.0,0.0,0.10862965881824493,0.0,0.0,0.0,0.23808249831199646,0.21604833006858826,0.43550485372543335
2_6730_7864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901079535484314,0.0
2_6730_7872,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.987938642501831,0.0010964912362396717
1_6730_7881,0.05720505863428116,0.4558655619621277,0.023239923641085625,0.0,0.27287405729293823,0.0,0.0,0.0,0.1888222098350525,0.0,0.0,0.0
1_6730_7891,0.0,0.0,0.0,0.43322989344596863,0.4260871708393097,0.0,0.0,0.0,0.13873153924942017,0.0,0.0,0.0
1_6730_7896,0.0,0.0,0.120417021214962,0.0,0.0,0.0,0.0,0.0,0.8756020665168762,0.0,0.0,0.0
1_6730_7901,0.0,0.0,0.0,0.0,0.9922096729278564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_6733_7838,0.0,0.0,0.7876569628715515,0.0,0.0,0.0,0.0,0.0436767116189003,0.0,0.0,0.0,0.1647735983133316
2_6733_7847,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602
2_6733_7855,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602
1_6733_7881,0.9481132626533508,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968
1_6733_7891,0.0,0.0,0.0,0.16180738806724548,0.6274019479751587,0.0,0.0,0.0,0.2074720859527588,0.0,0.0,0.0
2_6735_7838,0.07502039521932602,0.0,0.37970396876335144,0.0,0.0,0.0,0.1996479034423828,0.0,0.0,0.0,0.07506563514471054,0.26881736516952515
2_6735_7847,0.0,0.0,0.0,0.0,0.0,0.08001592010259628,0.318869411945343,0.0,0.0,0.0,0.37849342823028564,0.21943651139736176
2_6735_7855,0.0,0.0,0.0,0.0,0.0,0.9942468404769897,0.0,0.0,0.0,0.0,0.0,0.0
2_6735_7872,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.9820261001586914,0.0016339868307113647,0.0016339868307113647
1_6735_7881,0.14786136150360107,0.626288890838623,0.0,0.0,0.0,0.0,0.0,0.0,0.22253116965293884,0.0,0.0,0.0
1_6735_7891,0.0,0.19479572772979736,0.0,0.0,0.0,0.0,0.0,0.0,0.8027723431587219,0.0,0.0,0.0
1_6735_7896,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.9820261001586914,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647
1_6735_7901,0.0,0.0,0.0,0.0,0.0,0.0,0.9950271248817444,0.0,0.0,0.0,0.0,0.0
2_6738_7838,0.0,0.0,0.2872525155544281,0.0,0.0,0.0,0.39153626561164856,0.10703357309103012,0.0,0.0,0.0,0.21133267879486084
2_6738_7847,0.04210551083087921,0.0,0.06532257795333862,0.0,0.0,0.0,0.0,0.0,0.0,0.07089798897504807,0.27545806765556335,0.5448980331420898
2_6738_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12141483277082443,0.7110757827758789,0.16526608169078827
1_6738_7881,0.05888105928897858,0.613132655620575,0.05959750711917877,0.0,0.0,0.0,0.0,0.0,0.2668238878250122,0.0,0.0,0.0
1_6738_7891,0.0,0.0,0.0,0.10996191203594208,0.05402670428156853,0.0,0.0,0.0,0.8335868120193481,0.0,0.0,0.0
1_6738_7896,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.9864532351493835,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247
1_6738_7901,0.0089285708963871,0.0089285708963871,0.0089285708963871,0.0089285708963871,0.0089285708963871,0.0089285708963871,0.9017857313156128,0.0089285708963871,0.0089285708963871,0.0089285708963871,0.0089285708963871,0.0089285708963871
2_6740_7838,0.0,0.0,0.07372285425662994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15268105268478394,0.7707040905952454
2_6740_7847,0.0,0.0,0.27311623096466064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17680497467517853,0.5477781891822815
2_6740_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340542197227478,0.6569015979766846
2_6740_7864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942468404769897,0.0
2_6740_7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935747385025024,0.0
1_6740_7881,0.0,0.0,0.23407171666622162,0.0,0.0,0.0,0.0,0.0,0.7633720636367798,0.0,0.0,0.0
1_6740_7891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998107373714447,0.0,0.0,0.0
1_6740_7896,0.0,0.0,0.09709616005420685,0.0,0.0,0.0,0.0,0.0,0.8996904492378235,0.0,0.0,0.0
1_6740_7901,0.0,0.0,0.0,0.0,0.0,0.0,0.4533688724040985,0.0,0.5437837243080139,0.0,0.0,0.0
2_6743_7838,0.0810883492231369,0.0,0.23042799532413483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875438392162323,0.4987846314907074
2_6743_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16409848630428314,0.8330541253089905
2_6743_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954394698143005,0.0
2_6743_7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909241199493408,0.0,0.0
1_6743_7881,0.0,0.0,0.4500693380832672,0.0,0.0,0.0,0.0,0.0,0.5471621751785278,0.0,0.0,0.0
1_6743_7891,0.0,0.0,0.0,0.21243634819984436,0.0,0.0,0.0,0.0,0.7854413986206055,0.0,0.0,0.0
1_6743_7896,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907,0.9733009338378906,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907
1_6743_7901,0.0,0.0,0.0,0.0,0.36542633175849915,0.0,0.0,0.0,0.6293435096740723,0.0,0.0,0.0
2_6746_7838,0.0,0.0,0.24379795789718628,0.0,0.0,0.08693771809339523,0.0,0.0,0.0,0.0,0.2538742423057556,0.4119299054145813
2_6746_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39188823103904724,0.6054884195327759
2_6746_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931761622428894,0.0
1_6746_7881,0.11740654706954956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8767523765563965,0.0,0.0,0.0
1_6746_7891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973884224891663,0.0,0.0,0.0
2_6750_7838,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.31980445981025696,0.6481442451477051,0.0032051282469183207
2_6750_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11608396470546722,0.8803598284721375
2_6750_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956209659576416,0.0
2_6750_7872,0.267314612865448,0.0,0.02782381884753704,0.0,0.0,0.0,0.0,0.20647990703582764,0.0,0.09662152081727982,0.0,0.4000982642173767
1_6750_7881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945327639579773,0.0,0.0,0.0
1_6750_7891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977140426635742,0.0,0.0,0.0
1_6750_7901,0.0,0.0,0.2775868773460388,0.0,0.0,0.0,0.0,0.0,0.7202908992767334,0.0,0.0,0.0
2_6753_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.7474943995475769,0.0,0.0,0.0,0.24939225614070892,0.0
2_6753_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.3324275612831116,0.0,0.0,0.0,0.2356274574995041,0.4292275905609131
2_6753_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.758028507232666,0.0,0.0,0.0,0.23723666369915009,0.0
2_6753_7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24921871721744537,0.0,0.0,0.0,0.7476680278778076
1_6753_7881,0.0,0.9969545602798462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_6753_7891,0.0,0.34767818450927734,0.1185808926820755,0.0,0.0,0.0,0.0,0.0,0.5316537022590637,0.0,0.0,0.0
1_6753_7901,0.0,0.0,0.44786855578422546,0.2052336484193802,0.1363484263420105,0.0,0.0,0.0,0.20898441970348358,0.0,0.0,0.0
2_6758_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.991615891456604,0.0,0.0,0.0,0.0,0.0
2_6758_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1756984293460846,0.8215330243110657
2_6758_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.22522467374801636,0.0,0.0,0.0,0.2031460851430893,0.5687372088432312
2_6758_7864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891304969787598,0.0,0.0
2_6758_7872,0.6149566769599915,0.0,0.0,0.0,0.0,0.0,0.0,0.32618752121925354,0.0,0.05671905726194382,0.0,0.0
1_6758_7881,0.0,0.9970366358757019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_6758_7891,0.0,0.05673423036932945,0.0,0.0,0.0,0.0,0.0,0.0,0.9415451884269714,0.0,0.0,0.0
1_6758_7896,0.0,0.0,0.0,0.0,0.9922096729278564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_6758_7901,0.0,0.0,0.11531083285808563,0.2812589108943939,0.6017034649848938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_6761_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.3324275612831116,0.0,0.0,0.0,0.664553165435791,0.0
2_6761_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7352421283721924,0.260432630777359,0.0
2_6761_7855,0.0,0.0,0.0,0.0,0.0,0.23721590638160706,0.0,0.4665236473083496,0.0,0.197652667760849,0.060103870928287506,0.03518948704004288
2_6761_7872,0.29423022270202637,0.0,0.1714758276939392,0.0,0.0,0.0,0.0,0.286024808883667,0.0,0.0,0.08506854623556137,0.1615772545337677
1_6761_7881,0.0,0.9927248954772949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_6761_7891,0.0,0.0,0.0,0.0,0.762471616268158,0.0,0.0,0.0,0.2299063801765442,0.0,0.0,0.0
1_6761_7901,0.0,0.0,0.22083020210266113,0.20798195898532867,0.29941949248313904,0.0,0.0,0.0,0.2695534825325012,0.0,0.0,0.0
2_6765_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.5392948389053345,0.0,0.0,0.0,0.4565592408180237,0.0
2_6765_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073799267411232,0.07096598297357559,0.8519161939620972
2_6765_7855,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.978515625,0.001953125
2_6765_7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08041995763778687,0.32272961735725403,0.5954015851020813
1_6765_7881,0.0,0.19287821650505066,0.0,0.0,0.0,0.0,0.0,0.0,0.8016030192375183,0.0,0.0,0.0
1_6765_7891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956209659576416,0.0,0.0,0.0
1_6765_7901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973248839378357,0.0,0.0,0.0
2_6769_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962224960327148,0.0
2_6769_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.19017094373703003,0.0,0.0,0.0,0.15616604685783386,0.6515262722969055
2_6769_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957886338233948,0.0
2_6769_7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039413005113601685,0.127477765083313,0.8313134908676147
1_6769_7881,0.0,0.48148903250694275,0.0,0.0,0.0,0.0,0.0,0.0,0.5162444710731506,0.0,0.0,0.0
1_6769_7891,0.0,0.18014003336429596,0.0,0.0,0.0,0.0,0.0,0.0,0.8180457353591919,0.0,0.0,0.0
1_6769_7901,0.0,0.0,0.25171998143196106,0.0,0.0,0.0,0.05220159888267517,0.0,0.6943516731262207,0.0,0.0,0.0
2_6772_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.6036146879196167,0.0,0.0,0.0,0.17637403309345245,0.21765032410621643
2_6772_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3108537793159485,0.6867142915725708
2_6772_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935747385025024,0.0
2_6772_7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7899481058120728,0.0,0.06517288833856583,0.14274227619171143,0.0
1_6772_7881,0.0,0.8509203195571899,0.0,0.0,0.0,0.0,0.0,0.0,0.14749537408351898,0.0,0.0,0.0
1_6772_7891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985159039497375,0.0,0.0,0.0
1_6772_7901,0.0,0.0,0.0,0.14965848624706268,0.6306027770042419,0.0,0.0,0.0,0.21828997135162354,0.0,0.0,0.0
2_6775_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.6036134362220764,0.0,0.0,0.0,0.21472688019275665,0.1792987585067749
2_6775_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3112817108631134,0.6862863302230835
2_6775_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939293265342712,0.0
2_6775_7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965752959251404,0.0,0.0,0.0,0.0
1_6775_7881,0.0,0.8666314482688904,0.0,0.0,0.0,0.0,0.0,0.0,0.13180893659591675,0.0,0.0,0.0
1_6775_7891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983363747596741,0.0,0.0,0.0
1_6775_7901,0.0,0.0,0.3278783857822418,0.1505311131477356,0.3571200370788574,0.0,0.0,0.0,0.16273590922355652,0.0,0.0,0.0
2_6779_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.6647199988365173,0.0,0.0,0.1383010298013687,0.19448724389076233,0.0
2_6779_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.22457623481750488,0.0,0.0,0.0,0.15350884199142456,0.619671642780304
2_6779_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.27204108238220215,0.0,0.0,0.0,0.7249396443367004,0.0
2_6779_7872,0.3866627812385559,0.0,0.0,0.0,0.0,0.0,0.0,0.2785413861274719,0.0,0.0,0.0,0.33265912532806396
1_6779_7881,0.0,0.9973884224891663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_6779_7891,0.0,0.2207748293876648,0.0,0.0,0.0,0.0,0.0,0.0,0.7775337100028992,0.0,0.0,0.0
1_6779_7901,0.0,0.0,0.0,0.15842872858047485,0.6050786375999451,0.0,0.0,0.0,0.23504385352134705,0.0,0.0,0.0
2_6782_7847,0.0,0.0,0.0,0.0,0.0,0.15320122241973877,0.07698170840740204,0.0,0.0,0.0,0.10504599660634995,0.6586734652519226
2_6782_7855,0.0,0.0,0.0,0.0,0.0,0.2820901870727539,0.4772292971611023,0.0,0.0,0.0,0.2387290596961975,0.0
2_6782_7872,0.12196656316518784,0.0,0.0,0.0,0.0,0.0,0.0,0.8756592869758606,0.0,0.0,0.0,0.0
1_6782_7881,0.22649186849594116,0.54294753074646,0.0,0.0,0.0,0.0,0.0,0.0,0.22649186849594116,0.0,0.0,0.0
1_6782_7891,0.14251892268657684,0.40646979212760925,0.0,0.0,0.0,0.0,0.0,0.0,0.4467499256134033,0.0,0.0,0.0
1_6782_7901,0.0,0.0,0.1537124216556549,0.5001845955848694,0.2586211562156677,0.0,0.0,0.0,0.08610539138317108,0.0,0.0,0.0
2_6786_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.08000798523426056,0.0,0.0,0.0,0.4796907603740692,0.4385055899620056
2_6786_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1596655398607254,0.0,0.0,0.27134332060813904,0.5654082894325256
2_6786_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39346370100975037,0.5966548919677734,0.0
2_6786_7872,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.9481132626533508,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968
1_6786_7881,0.0,0.14610427618026733,0.0,0.0,0.0,0.0,0.0,0.0,0.8495703935623169,0.0,0.0,0.0
1_6786_7891,0.0,0.0,0.5059439539909363,0.07693783193826675,0.0,0.0,0.0,0.0,0.4153914451599121,0.0,0.0,0.0
1_6786_7901,0.0,0.0,0.0,0.9498173594474792,0.0,0.0,0.0,0.0,0.04566185921430588,0.0,0.0,0.0
2_6789_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.06526453047990799,0.0,0.0,0.0,0.18336032330989838,0.7494237422943115
2_6789_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26088663935661316,0.13616237044334412,0.6008142232894897
2_6789_7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43594908714294434,0.5609375834465027,0.0
1_6789_7881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979674816131592,0.0,0.0,0.0
1_6789_7891,0.0,0.0,0.22017696499824524,0.09113568067550659,0.16413313150405884,0.0,0.0,0.0,0.5233065485954285,0.0,0.0,0.0
1_6789_7901,0.0,0.0,0.2339395433664322,0.0,0.6514904499053955,0.0,0.0,0.0,0.11284319311380386,0.0,0.0,0.0
2_6793_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.08570613712072372,0.0,0.0,0.0,0.9114464521408081,0.0
2_6793_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22469478845596313,0.7724577784538269
2_6793_7855,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.9845505356788635,0.0014044942799955606
2_6793_7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973884224891663
1_6793_7881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967760443687439,0.0,0.0,0.0
1_6793_7891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997665524482727,0.0,0.0,0.0
1_6793_7901,0.0,0.0,0.24263684451580048,0.0,0.0,0.0,0.030485428869724274,0.0,0.7252147793769836,0.0,0.0,0.0
2_6796_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.318869411945343,0.0,0.0,0.07970226556062698,0.5978455543518066,0.0
2_6796_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.4564676582813263,0.0,0.0,0.33156654238700867,0.16705793142318726,0.04159112274646759
2_6796_7855,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.197265625,0.3925047814846039,0.001953125,0.001953125,0.001953125,0.3926514685153961,0.001953125
2_6796_7864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909241199493408,0.0
2_6796_7872,0.06273242086172104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3212125599384308,0.15387636423110962,0.4606437683105469
1_6796_7881,0.001231526955962181,0.49384233355522156,0.001231526955962181,0.001231526955962181,0.49384233355522156,0.001231526955962181,0.001231526955962181,0.001231526955962181,0.001231526955962181,0.001231526955962181,0.001231526955962181,0.001231526955962181
1_6796_7891,0.0,0.28882476687431335,0.0,0.0,0.5770549774169922,0.0,0.0,0.0,0.13175931572914124,0.0,0.0,0.0
1_6796_7896,0.0,0.991615891456604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_6796_7901,0.1110372543334961,0.0,0.0,0.22170303761959076,0.0,0.0,0.0,0.0,0.6652650237083435,0.0,0.0,0.0
2_6799_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.6175203919410706,0.0,0.0,0.0,0.07869470119476318,0.30164819955825806
2_6799_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965428352355957,0.03145827353000641,0.0
2_6799_7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593473494052887,0.0,0.40220126509666443,0.0,0.0
1_6799_7881,0.0,0.9498191475868225,0.0,0.0,0.0,0.0,0.0,0.0,0.04566003382205963,0.0,0.0,0.0
1_6799_7891,0.0,0.0,0.0,0.3908332586288452,0.0,0.0,0.0,0.0,0.6075305938720703,0.0,0.0,0.0
1_6799_7901,0.0,0.0,0.0,0.3345382511615753,0.6631951928138733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_6803_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7445781826972961,0.2530476450920105
2_6803_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716604173183441,0.7260730862617493
2_6803_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901079535484314,0.0
2_6803_7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48588985204696655,0.0,0.35247302055358887,0.0,0.15984143316745758
1_6803_7881,0.0,0.3917090594768524,0.0,0.0,0.0,0.0,0.0,0.0,0.606212854385376,0.0,0.0,0.0
1_6803_7891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979674816131592,0.0,0.0,0.0
1_6803_7901,0.0,0.0,0.06539808213710785,0.11810587346553802,0.42590048909187317,0.0,0.0,0.0,0.38924241065979004,0.0,0.0,0.0
2_6807_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368567556142807,0.6286638975143433
2_6807_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12879939377307892,0.8678805828094482,0.0
2_6807_7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30788084864616394,0.0,0.37330034375190735,0.316630095243454,0.0
1_6807_7891,0.0,0.0,0.0,0.0,0.07846469432115555,0.0,0.0,0.0,0.9195791482925415,0.0,0.0,0.0
1_6807_7901,0.0,0.0,0.1388574093580246,0.0,0.3917638659477234,0.0,0.0,0.0,0.46780312061309814,0.0,0.0,0.0
2_6810_7838,0.0,0.0,0.0,0.0,0.0,0.024562256410717964,0.2677529454231262,0.0,0.0,0.0,0.4180107116699219,0.28772860765457153
2_6810_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23588190972805023,0.0,0.18420565128326416,0.04434361308813095,0.5334702134132385
2_6810_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901079535484314,0.0
2_6810_7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549048364162445,0.7427210211753845
1_6810_7881,0.0,0.022139785811305046,0.0,0.0,0.0,0.0,0.0,0.0,0.9759415984153748,0.0,0.0,0.0
1_6810_7891,0.0,0.0,0.0,0.06843149662017822,0.2957737147808075,0.0,0.0,0.0,0.6340680122375488,0.0,0.0,0.0
1_6810_7901,0.0,0.0,0.22472238540649414,0.0,0.17254945635795593,0.0,0.0,0.0,0.6011795997619629,0.0,0.0,0.0
2_6813_7838,0.0,0.0,0.0,0.0,0.0,0.0,0.18540988862514496,0.0,0.0,0.22077034413814545,0.5905011892318726,0.0
2_6813_7847,0.0,0.0,0.0,0.0,0.0,0.0,0.6852421760559082,0.0,0.0,0.0,0.03243901580572128,0.2795167863368988
2_6813_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.9891304969787598,0.0,0.0,0.0,0.0,0.0
2_6813_7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02321782335639,0.0,0.0,0.0,0.9744080305099487
1_6813_7881,0.0,0.9963479042053223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_6813_7891,0.0,0.5791507363319397,0.0,0.0,0.0,0.0,0.0,0.0,0.4186810553073883,0.0,0.0,0.0
1_6813_7901,0.0,0.07656248658895493,0.1767432689666748,0.0,0.0,0.0,0.0,0.0,0.7451186180114746,0.0,0.0,0.0
2_6817_7847,0.0,0.0,0.0,0.0,0.0,0.14683471620082855,0.0,0.0,0.0,0.0,0.16345344483852386,0.6870741248130798
2_6817_7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5450323224067688,0.4511391818523407
2_6817_7872,0.4105280935764313,0.0,0.0,0.0,0.0,0.0,0.0,0.2384139597415924,0.0,0.34942513704299927,0.0,0.0
1_6817_7881,0.9647436141967773,0.0032051284797489643,0.0032051284797489643,0.0032051284797489643,0.0032051284797489643,0.0032051284797489643,0.0032051284797489643,0.0032051284797489643,0.0032051284797489643,0.0032051284797489643,0.0032051284797489643,0.0032051284797489643
1_6817_7891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967760443687439,0.0,0.0,0.0
1_6817_7901,0.0,0.0,0.4339744448661804,0.0,0.0,0.0,0.0,0.0,0.5631781816482544,0.0,0.0,0.0
