Ped_id,Time,Ped_x,Ped_y,Ped_vel,Vel_level,Conflict_user,Conflict_id,Angle,Angle_level,Distance,PET
9732,3129,198.820821032312,34.5482997596004,1.70446346609942,1,2,6891,0.257620474781322+0i,0,24.9748342123788,14.6526075267148
9732,3132,198.820821032312,34.5482997596004,1.71831434104501,1,2,6891,0.051597172112537+0i,0,24.199850594585,14.0834828741915
9732,3135,198.820821032312,34.5482997596004,1.73452630446155,1,2,6891,0.148643138102629+0i,0,23.4238950500765,13.5044911050502
9732,3138,198.820821032312,34.5482997596004,1.75252255437822,1,2,6891,0.331944945889835+0i,0,22.6471084809115,12.9225774723034
9732,3141,198.820821032312,34.5482997596004,1.77047877507867,1,2,6891,0.480709676410596+0i,0,21.8697076389461,12.3524257657222
9732,3144,198.820821032312,34.5482997596004,1.78656879859443,1,2,6891,0.579653444773854+0i,0,21.0920780612478,11.805914263051
9732,3147,198.820821032312,34.5482997596004,1.79937240006658,1,2,6891,0.62318954922641+0i,0,20.3147775810515,11.2899239647667
9732,3150,198.820821032312,34.5482997596004,1.80987673315517,1,2,6891,0.618649713666022+0i,0,19.5385078535341,10.7954909279775
9732,3153,198.820821032312,34.5482997596004,1.8179453795952,1,2,6891,0.581520526583834+0i,0,18.7639105744307,10.3214930355107
9732,3156,198.820821032312,34.5482997596004,1.82361101049325,1,2,6891,0.554870607678382+0i,0,17.991602411114,9.86592113536739
9732,3159,198.820821032312,34.5482997596004,1.82582354946275,1,2,6891,0.616467178105355+0i,0,17.2219408844352,9.43242346145811
9732,3162,198.820821032312,34.5482997596004,1.82364575822131,1,2,6891,0.79125843848392+0i,0,16.4541934296303,9.02269169078034
9732,3165,198.820821032312,34.5482997596004,1.81558140525186,1,2,6891,1.04651967739894+0i,0,15.6849202019502,8.63906193166502
9732,3168,198.820821032312,34.5482997596004,1.80201068688387,1,2,6891,1.31071658049981+0i,0,14.9316241599851,8.28609079217265
9732,3171,198.820821032312,34.5482997596004,1.78477502413218,1,2,6891,1.54349912737274+0i,0,14.1939760306293,7.95280964755257
9732,3174,198.820821032312,34.5482997596004,1.76548542939034,1,2,6891,1.72007290619117+0i,0,13.4756379521594,7.63282309093477
9732,3177,198.820821032312,34.5482997596004,1.74671329905157,1,2,6891,1.82151579456453+0i,0,12.7807128797513,7.31700668145767
9732,3180,198.820821032312,34.5482997596004,1.73104126413946,1,2,6891,1.82198858639831+0i,0,12.1138588264191,6.99801852062791
9732,3183,198.820821032312,34.5482997596004,1.71979653705706,1,2,6891,1.70569127896684+0i,0,11.4803583761171,6.67541661396906
9732,3186,198.820821032312,34.5482997596004,1.71291506621263,1,2,6891,1.47687473427574+0i,0,10.8862328025369,6.3553838817047
9732,3189,198.820821032312,34.5482997596004,1.71039061295963,1,2,6891,1.17492714090478+0i,0,10.3381818009805,6.04433965121657
9732,3192,198.820821032312,34.5482997596004,1.71291753137911,1,2,6891,0.88896521537357+0i,0,9.84329214056221,5.74650674083366
